Date,tempmax,tempmin,temp,humidity, prcp,Minimum,Maximum,Average
07-09-2023,30.9,21,24.3,80.3,3.994,5,10,7.5
08-09-2023,29.8,20.9,24.3,78.4,0.032,5,6,5.5
09-09-2023,29.9,21,25,74.7,0.1,2.5,10,6.25
10-09-2023,29,21,24.6,76.1,1,6,10.21,8.105
11-09-2023,29.8,20.9,24.4,80.3,0.7,8.21,8.5,8.355
12-09-2023,30.6,20,24.6,76.8,1,3.5,10,6.75
13-09-2023,29.9,20.9,24.1,79.5,17.886,2,25,13.5
14-09-2023,28.9,20,23.8,81.7,0.076,25,10,17.5
15-09-2023,28.9,20.9,23.8,83.8,0.201,6,8,7
16-09-2023,28.8,21,24.2,81.5,0.9,4,25,14.5
17-09-2023,29.9,21,24.1,83.4,6.988,25,11,18
18-09-2023,29.9,20,23.9,83.5,22.174,10,25,17.5
19-09-2023,29.9,21,24.8,76.3,3.7,25,8.6,16.8
20-09-2023,28,21.1,24.2,79,11.999,2,8,5
21-09-2023,28.8,20.9,24.3,82.3,3.5,3,6,4.5
22-09-2023,31.8,21.1,25.7,78.6,21.045,5,10,7.5
23-09-2023,30.9,21.9,25.8,77.3,0.994,5,9,7
24-09-2023,30.9,21.7,25.3,80.8,9.958,4,6.67,5.335
25-09-2023,28.9,21.9,24.1,83.9,22.94,2.67,15,8.835
26-09-2023,30.8,21.2,25.3,78,1.013,15,10,12.5
27-09-2023,28.9,21.2,24.7,76.6,0.4,9,15,12
28-09-2023,27.9,21.1,23.7,83.2,3.994,8,8,8
29-09-2023,27,20,23.8,80.2,1.2,5,6.67,5.835
30-09-2023,27.9,21.1,23.9,80.3,0.397,2.67,10,6.335
01-10-2023,28.9,21.2,24.6,77.5,0.3,10,6,8
02-10-2023,29.9,21.1,25,73.7,1.5,4,10,7
03-10-2023,30.9,20.9,25.1,73.6,0.2,5,10,7.5
04-10-2023,30.9,21.7,25.8,73.2,1.3,5,5,5
05-10-2023,30.9,22.4,26.2,74.1,0.2,3.3,9.33,6.315
06-10-2023,30.8,22.8,26,73.8,0.9,3.33,8,5.665
07-10-2023,30.8,22,26.1,73.6,6.8,4,10,7
08-10-2023,31.8,22.2,26,74.7,6.966,10,7,8.5
09-10-2023,30.9,21,24.6,84.8,65.182,3,5,4
10-10-2023,30,20.9,24.7,82.1,8.088,1.5,10,5.75
11-10-2023,28.9,21.7,24.2,84,5.051,8,8,8
12-10-2023,29.9,21.4,25.1,75,0.1,5,8,6.5
13-10-2023,30.9,20.1,24.9,64,0,6,12.7,9.35
14-10-2023,30.9,20.7,25.2,69.6,1.025,3.3,7,5.15
15-10-2023,31.9,22.1,25.6,74.5,0.1,2,13.3,7.65
16-10-2023,29.9,22.6,25.7,75.5,1.9,3.3,7.5,5.4
17-10-2023,29.9,22,25.7,71.5,0.4,3.5,8,5.75
18-10-2023,32.8,19.9,25.2,66.3,0,2,8,5
19-10-2023,30.9,19.7,25,68.6,0,7,10,8.5
20-10-2023,30.9,18,25.1,70.1,0.1,4,8,6
21-10-2023,30.9,21.1,25.3,71.3,0.3,3,6,4.5
22-10-2023,31.8,22.2,26,64.5,0.1,3,8,5.5
23-10-2023,30.9,19.9,24.7,60.4,0,5,6,5.5
24-10-2023,31.9,17.4,24.9,50.2,0,4,4.5,4.25
25-10-2023,31.9,17.9,24.7,53.2,0,3,17,10
26-10-2023,29.9,19.2,24.6,62,0,15,6,10.5
27-10-2023,29.9,20.1,24.5,68.2,0,4,15,9.5
28-10-2023,30.8,21.2,25.2,72.5,0.6,10,30,20
29-10-2023,29,21.9,25.2,74.7,3.3,20,26.7,23.35
30-10-2023,28.9,20.5,23.9,79.8,8.988,3.3,26.7,15
31-10-2023,28.9,20.1,24,78.7,8.9,3.3,18,10.65
01-11-2023,29.9,20.9,24.8,73.6,0.2,17,22,19.5
02-11-2023,29.8,20.7,24.9,76.9,0.3,15,15,15
03-11-2023,30.1,21.8,25.1,77.9,2.006,5,22,13.5
04-11-2023,29.8,21.1,24,83,0.921,19,26,22.5
05-11-2023,27.9,21.4,24.4,82,0.006,16,16,16
06-11-2023,29.9,20,24.4,80.5,2.997,5,30,17.5
07-11-2023,27.9,19,22.6,88.2,94.025,15,14,14.5
08-11-2023,28.9,21.1,24.4,81.9,2.984,10,18.51,14.255
09-11-2023,27.9,21.1,24.1,81.4,3.7,16.66,25,20.83
10-11-2023,28.9,20.1,24.2,78.9,0,4,26,15
11-11-2023,29.9,19.1,23.9,68.5,0,3,35,19
12-11-2023,28.9,18.9,23.4,73.4,0,17.5,18,17.75
13-11-2023,28.9,18.1,23.2,70.3,0,15,10,12.5
14-11-2023,26.8,19,21.9,78.7,0,10,27,18.5
15-11-2023,28.9,20.1,23.8,73.7,0,5,30,17.5
16-11-2023,29.9,19.4,24.6,69.8,0,20,32,26
17-11-2023,28.3,21.6,24.6,76,0.3,3.3,32.5,17.9
18-11-2023,29.9,20.4,24.9,74.5,0.1,17.5,15,16.25
19-11-2023,29,19,23.9,69.7,0,8,40,24
20-11-2023,28.9,19.2,23.5,74.9,0.2,36,42,39
21-11-2023,26.9,20.9,23.4,82,2,30,10,20
22-11-2023,28.8,21.4,24.2,83.9,2.006,8,23,15.5
23-11-2023,28.8,21.2,24.1,82.2,0.606,5,23,14
24-11-2023,27.9,20.4,23.7,82.7,0.001,21,28,24.5
25-11-2023,25.9,20.4,22.9,86.5,0.003,6.67,18,12.335
26-11-2023,27.8,19.4,23.4,78,0.2,5,27.95,16.475
27-11-2023,27.9,20.6,23.6,80,0.7,23.95,26,24.975
28-11-2023,27.9,20.4,23.7,80.3,0.2,15,26,20.5
29-11-2023,27.9,21.1,23.7,80.8,0.019,5,26,15.5
30-11-2023,28.9,20.1,23.4,80.8,0.1,15,33,24
01-12-2023,27.8,20.1,23.6,80.5,0.013,28,30,29
02-12-2023,27.8,19.2,23.2,80.5,0.7,20,30,25
